loadingOrder,timestamp,longitude,latitude,speed,direction,carrierName,vesselMMSI,onboardDate,TRANSPORT_TRACE
YU648769926867,2019-07-09T17:47:08.000Z,122.290005,30.553025,17,27490,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:48:08.000Z,122.287053,30.553233,16,27470,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:49:18.000Z,122.28373,30.553488,15,27530,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:49:58.000Z,122.281927,30.553653,15,27630,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:51:18.000Z,122.278207,30.553973,16,27550,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:54:18.000Z,122.26961,30.55476,15,27830,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:58:18.000Z,122.260173,30.556547,12,28600,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T17:59:18.000Z,122.258142,30.55708,12,28710,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T18:02:18.000Z,122.252622,30.558672,10,28930,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T18:06:38.000Z,122.245665,30.56077,9,28850,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T18:07:08.000Z,122.244903,30.560993,8,28800,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T18:07:58.000Z,122.243663,30.561338,8,28780,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T18:11:58.000Z,122.2381,30.562868,7,28700,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU648769926867,2019-07-09T18:13:08.000Z,122.236568,30.563272,7,28650,OYSCFP,B8183659437,2019/07/06  23:04:08,CNYTN-PAONX
YU978211887352,2019-05-08T00:13:38.000Z,120.134708,22.447083,1,16460,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T00:13:48.000Z,120.134722,22.447038,1,16590,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T00:17:58.000Z,120.135035,22.446023,1,16260,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T00:29:58.000Z,120.13604,22.443307,1,16270,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T01:16:08.000Z,120.139038,22.434833,0,15510,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T01:33:08.000Z,120.140165,22.433113,0,14620,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T01:47:58.000Z,120.141182,22.431742,0,15200,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:03:48.000Z,120.142297,22.429845,0,15350,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:05:28.000Z,120.142392,22.42964,0,15890,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:08:08.000Z,120.142547,22.429317,0,15800,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:10:38.000Z,120.142678,22.429025,0,15750,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:41:48.000Z,120.144115,22.424828,0,17430,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:44:18.000Z,120.144193,22.424492,1,17260,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T02:56:28.000Z,120.144247,22.422977,0,18460,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T03:20:18.000Z,120.144115,22.419847,0,18790,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T03:44:08.000Z,120.143112,22.41538,1,19090,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T03:56:08.000Z,120.142462,22.413298,1,19920,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T04:04:08.000Z,120.141992,22.412088,0,20090,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T04:08:08.000Z,120.141692,22.411465,1,20360,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T04:11:38.000Z,120.141448,22.410963,0,20980,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T04:44:18.000Z,120.139245,22.407205,0,20750,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T04:49:18.000Z,120.13892,22.406678,0,20980,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T05:03:58.000Z,120.138307,22.405238,0,19860,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T05:11:58.000Z,120.138285,22.404637,0,17140,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T05:22:28.000Z,120.13847,22.403983,0,17180,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T05:54:48.000Z,120.140557,22.403333,0,8640,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T06:00:08.000Z,120.141097,22.40344,0,7420,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T06:03:58.000Z,120.141542,22.403513,0,7970,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T06:05:08.000Z,120.141697,22.403527,0,8610,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T06:07:58.000Z,120.142022,22.403568,0,9360,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T06:42:08.000Z,120.145997,22.40289,0,10800,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T06:56:08.000Z,120.147932,22.402292,0,10720,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:07:48.000Z,120.149497,22.401603,0,12500,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:13:38.000Z,120.15022,22.401057,0,12740,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:15:58.000Z,120.150518,22.40085,0,12710,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:44:08.000Z,120.154275,22.397243,1,13940,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:48:08.000Z,120.154897,22.396547,1,14130,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:52:08.000Z,120.155477,22.395807,1,14490,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T07:56:08.000Z,120.156037,22.395035,1,14670,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T08:02:48.000Z,120.15704,22.393585,1,14710,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T08:20:08.000Z,120.15981,22.389275,1,15500,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T08:30:08.000Z,120.161233,22.386648,1,15360,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T08:34:08.000Z,120.161748,22.38559,1,15790,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T08:44:28.000Z,120.162933,22.38268,1,16020,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T10:05:58.000Z,120.166898,22.36063,1,17160,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T10:31:48.000Z,120.167278,22.3529,2,17860,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T10:53:48.000Z,120.167348,22.345662,2,17950,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T10:57:48.000Z,120.167338,22.344345,2,18030,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T11:16:08.000Z,120.167378,22.338485,2,17990,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T11:19:38.000Z,120.167392,22.337488,1,17930,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T11:27:48.000Z,120.167478,22.335125,1,17530,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T11:38:58.000Z,120.167802,22.331967,1,17290,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T11:46:38.000Z,120.168082,22.329863,1,17180,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T11:47:38.000Z,120.168127,22.329598,1,17650,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T12:07:48.000Z,120.168555,22.32417,1,18370,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T12:35:48.000Z,120.168163,22.31763,1,17770,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T12:39:48.000Z,120.168235,22.316718,1,17890,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T12:51:58.000Z,120.168657,22.314077,1,16780,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T12:56:08.000Z,120.168867,22.31313,1,17170,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T12:59:38.000Z,120.168973,22.31245,1,17090,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T13:01:38.000Z,120.16909,22.31204,1,17080,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T13:04:28.000Z,120.169205,22.311473,1,17230,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T13:27:48.000Z,120.170358,22.306223,1,17480,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T13:44:18.000Z,120.170605,22.301705,1,17740,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T14:00:28.000Z,120.170837,22.297508,2,17920,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T14:12:08.000Z,120.170885,22.293945,2,18060,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T14:19:38.000Z,120.170788,22.291282,2,18310,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T14:23:48.000Z,120.170747,22.289833,2,18200,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T14:55:38.000Z,120.169342,22.278785,2,19080,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T14:59:38.000Z,120.169038,22.277385,2,19320,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T15:23:48.000Z,120.166622,22.269482,2,20540,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T15:27:48.000Z,120.165937,22.268188,2,20930,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T15:43:38.000Z,120.162862,22.263565,2,21420,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T15:47:38.000Z,120.162063,22.26241,2,21560,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T15:55:48.000Z,120.160268,22.260138,2,21740,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T15:59:48.000Z,120.159363,22.259017,2,21930,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:11:38.000Z,120.156495,22.255767,2,22090,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:15:28.000Z,120.155502,22.25467,2,22040,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:19:28.000Z,120.154453,22.253523,2,22100,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:23:18.000Z,120.153445,22.252445,2,22230,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:31:18.000Z,120.151205,22.250273,2,22760,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:32:18.000Z,120.150922,22.250007,2,22790,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T16:55:48.000Z,120.14437,22.245265,1,23850,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:13:38.000Z,120.139828,22.243262,1,24740,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:30:48.000Z,120.134982,22.24182,1,25460,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:35:18.000Z,120.13365,22.241453,1,25830,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:36:28.000Z,120.133325,22.241403,1,25600,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:43:18.000Z,120.131435,22.240928,1,25060,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:45:58.000Z,120.130742,22.240715,1,25160,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:50:58.000Z,120.129508,22.240298,1,25200,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YU978211887352,2019-05-08T17:59:08.000Z,120.127427,22.23971,1,25400,OIEQNT,Z8556231115,2019/05/08  00:13:38,CNYTN-MXZLO
YX999785784083,2020-03-02T06:28:08.000Z,113.884577,22.420515,13,17200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T06:32:08.000Z,113.886675,22.412947,13,16100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T06:36:08.000Z,113.889903,22.404135,17,16200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T07:01:18.000Z,113.950977,22.34623,25,10500,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T09:32:58.000Z,114.3214,22.115835,22,11400,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T09:42:58.000Z,114.340808,22.087468,22,14800,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T10:37:38.000Z,114.348392,21.902008,25,20600,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T10:51:58.000Z,114.327303,21.852622,24,20300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T11:06:48.000Z,114.298448,21.803488,25,20800,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T11:46:48.000Z,114.22119,21.670742,25,20800,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-02T12:49:18.000Z,114.075242,21.47948,25,23000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-03T09:15:18.000Z,111.39647,17.20387,24,21300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-03T10:19:08.000Z,111.269167,17.000725,25,19500,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-03T11:13:58.000Z,111.21685,16.803972,24,19300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-03T13:19:28.000Z,111.089008,16.35011,25,19300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T02:08:58.000Z,110.28633,13.344205,35,20500,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T06:17:38.000Z,110.030972,12.359753,24,19200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T07:02:58.000Z,109.998313,12.19342,25,19000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T07:48:18.000Z,109.947703,12.028408,25,20400,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T08:03:18.000Z,109.91987,11.977527,25,20400,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T08:34:08.000Z,109.891423,11.862268,25,18700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T10:34:48.000Z,109.779103,11.397857,26,18700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T11:13:28.000Z,109.74082,11.24893,26,20000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T13:18:48.000Z,109.591962,10.781222,25,19200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T15:19:58.000Z,109.479258,10.324443,25,19300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T15:47:38.000Z,109.454357,10.219827,25,19200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T16:10:38.000Z,109.434215,10.132343,26,19200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T16:29:38.000Z,109.417453,10.059473,26,19200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T16:56:28.000Z,109.382798,9.961348,25,20900,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-04T16:57:18.000Z,109.381227,9.958593,25,20900,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T00:31:28.000Z,108.468898,8.463837,2,30500,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T02:17:18.000Z,108.41962,8.439182,15,21000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T03:21:38.000Z,108.285955,8.2295,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T03:42:58.000Z,108.242002,8.155978,26,20600,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T05:08:18.000Z,108.11987,7.849478,26,20700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T05:46:18.000Z,108.040158,7.718912,26,20300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T09:09:28.000Z,107.626507,7.029508,26,21600,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T18:28:28.000Z,106.896488,5.829485,25,21100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T18:44:38.000Z,106.864667,5.776848,25,21100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T19:31:38.000Z,106.772903,5.624922,24,21000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T20:32:18.000Z,106.659722,5.428438,24,21100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T20:47:18.000Z,106.63046,5.380985,24,21100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T21:32:28.000Z,106.542617,5.238345,24,21200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-05T23:32:38.000Z,106.296408,4.866883,24,21000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T00:15:28.000Z,106.218603,4.727183,26,20800,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T00:32:28.000Z,106.184825,4.66535,28,20800,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T00:46:08.000Z,106.154955,4.610357,31,20800,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T01:25:58.000Z,106.058855,4.433307,34,20900,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T06:10:28.000Z,105.572103,3.959107,1,23700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T06:44:38.000Z,105.563432,3.95592,2,26100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T07:18:38.000Z,105.55209,3.9551,2,26900,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T10:07:58.000Z,105.353368,3.46565,26,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T10:43:18.000Z,105.300807,3.33631,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T10:58:28.000Z,105.278802,3.281562,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T11:13:48.000Z,105.25617,3.225115,26,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T12:14:08.000Z,105.1687,3.002917,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T13:17:28.000Z,105.073382,2.76925,26,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T13:18:48.000Z,105.071428,2.76444,26,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T13:47:38.000Z,105.028022,2.656928,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T13:55:08.000Z,105.016828,2.62887,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T15:07:08.000Z,104.904412,2.360818,27,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T15:44:38.000Z,104.845897,2.220112,26,20700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T16:11:38.000Z,104.795855,2.12229,27,20700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T16:21:38.000Z,104.778888,2.085342,27,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T16:23:08.000Z,104.776565,2.079698,27,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T16:35:38.000Z,104.757438,2.032478,27,20200,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T16:58:08.000Z,104.724017,1.947082,27,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T17:13:08.000Z,104.701933,1.889663,27,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T17:17:08.000Z,104.696068,1.8743,27,20000,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T17:52:28.000Z,104.64461,1.738213,27,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T17:57:08.000Z,104.638788,1.720048,27,19100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T18:19:38.000Z,104.613512,1.632318,26,19700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T18:38:08.000Z,104.588193,1.562343,26,20100,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T19:12:08.000Z,104.512978,1.453062,26,22700,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T19:25:08.000Z,104.471905,1.422785,26,23300,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
YX999785784083,2020-03-06T19:35:38.000Z,104.436913,1.400345,26,23600,OIEQNT,B7295606536,2020/03/02  06:28:08,CNSHK-INMUN
